expeID,plate_id,time_hhmmss,time,temperature,well,row,column,signal,value,media_key,bacteria_key,has_media,has_bacteria,is_blank,is_empty
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,C8,C,8,OD630,0.392,M1,B2,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,C9,C,9,OD630,0.396,M1,B3,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,C10,C,10,OD630,0.239,M1,B4,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,C11,C,11,OD630,0.124,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,C12,C,12,OD630,0.273,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,D1,D,1,OD630,0.691,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,D2,D,2,OD630,0.711,M2,B1,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,D3,D,3,OD630,0.729,M2,B2,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,D4,D,4,OD630,0.712,M2,B3,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,D5,D,5,OD630,0.711,M2,B4,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,D6,D,6,OD630,0.717,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,D7,D,7,OD630,0.749,M2,B1,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,D8,D,8,OD630,0.737,M2,B2,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,D9,D,9,OD630,0.716,M2,B3,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,D10,D,10,OD630,0.079,M2,B4,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,D11,D,11,OD630,0.082,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,D12,D,12,OD630,0.08,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,E1,E,1,OD630,0.374,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,E2,E,2,OD630,0.388,M1,B1,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,E3,E,3,OD630,0.38,M1,B2,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,E4,E,4,OD630,0.386,M1,B3,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,E5,E,5,OD630,0.343,M1,B4,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,E6,E,6,OD630,0.365,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,E7,E,7,OD630,0.348,M1,B1,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,E8,E,8,OD630,0.346,M1,B2,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,E9,E,9,OD630,0.335,M1,B3,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,E10,E,10,OD630,0.079,M1,B4,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,E11,E,11,OD630,0.403,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,E12,E,12,OD630,0.08,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,F1,F,1,OD630,0.469,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,F2,F,2,OD630,0.149,M2,B1,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,F3,F,3,OD630,0.291,M2,B2,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,F4,F,4,OD630,0.494,M2,B3,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,F5,F,5,OD630,0.475,M2,B4,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,F6,F,6,OD630,0.347,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,F7,F,7,OD630,0.164,M2,B1,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,F8,F,8,OD630,0.478,M2,B2,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,F9,F,9,OD630,0.32,M2,B3,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,F10,F,10,OD630,0.079,M2,B4,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,F11,F,11,OD630,0.437,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,F12,F,12,OD630,0.079,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,G1,G,1,OD630,0.433,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,G2,G,2,OD630,0.438,M1,B1,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,G3,G,3,OD630,0.458,M1,B2,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,G4,G,4,OD630,0.459,M1,B3,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,G5,G,5,OD630,0.463,M1,B4,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,G6,G,6,OD630,0.447,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,G7,G,7,OD630,0.456,M1,B1,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,G8,G,8,OD630,0.471,M1,B2,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,G9,G,9,OD630,0.457,M1,B3,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,G10,G,10,OD630,0.079,M1,B4,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,G11,G,11,OD630,0.078,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,G12,G,12,OD630,0.079,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,H1,H,1,OD630,0.11,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,H2,H,2,OD630,0.096,M2,B1,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,H3,H,3,OD630,0.107,M2,B2,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,H4,H,4,OD630,0.099,M2,B3,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,H5,H,5,OD630,0.095,M2,B4,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,H6,H,6,OD630,0.731,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,H7,H,7,OD630,0.114,M2,B1,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,H8,H,8,OD630,0.129,M2,B2,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,H9,H,9,OD630,0.093,M2,B3,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,H10,H,10,OD630,0.08,M2,B4,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,H11,H,11,OD630,0.079,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,22:20:00,22.333333333333332,29.9,H12,H,12,OD630,0.079,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,A1,A,1,OD630,0.526,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,A2,A,2,OD630,0.548,M1,B1,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,A3,A,3,OD630,0.584,M1,B2,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,A4,A,4,OD630,0.531,M1,B3,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,A5,A,5,OD630,0.556,M1,B4,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,A6,A,6,OD630,0.536,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,A7,A,7,OD630,0.527,M1,B1,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,A8,A,8,OD630,0.496,M1,B2,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,A9,A,9,OD630,0.519,M1,B3,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,A10,A,10,OD630,0.258,M1,B4,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,A11,A,11,OD630,0.187,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,A12,A,12,OD630,0.118,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,B1,B,1,OD630,0.321,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,B2,B,2,OD630,0.328,M2,B1,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,B3,B,3,OD630,0.333,M2,B2,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,B4,B,4,OD630,0.315,M2,B3,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,B5,B,5,OD630,0.31,M2,B4,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,B6,B,6,OD630,0.324,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,B7,B,7,OD630,0.319,M2,B1,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,B8,B,8,OD630,0.345,M2,B2,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,B9,B,9,OD630,0.315,M2,B3,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,B10,B,10,OD630,0.218,M2,B4,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,B11,B,11,OD630,0.2,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,B12,B,12,OD630,0.185,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,C1,C,1,OD630,0.378,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,C2,C,2,OD630,0.397,M1,B1,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,C3,C,3,OD630,0.302,M1,B2,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,C4,C,4,OD630,0.423,M1,B3,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,C5,C,5,OD630,0.304,M1,B4,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,C6,C,6,OD630,0.408,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,C7,C,7,OD630,0.302,M1,B1,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,C8,C,8,OD630,0.481,M1,B2,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,C9,C,9,OD630,0.392,M1,B3,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,C10,C,10,OD630,0.23,M1,B4,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,C11,C,11,OD630,0.13,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,C12,C,12,OD630,0.283,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,D1,D,1,OD630,0.681,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,D2,D,2,OD630,0.712,M2,B1,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,D3,D,3,OD630,0.75,M2,B2,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,D4,D,4,OD630,0.75,M2,B3,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,D5,D,5,OD630,0.711,M2,B4,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,D6,D,6,OD630,0.702,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,D7,D,7,OD630,0.762,M2,B1,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,D8,D,8,OD630,0.717,M2,B2,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,D9,D,9,OD630,0.713,M2,B3,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,D10,D,10,OD630,0.079,M2,B4,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,D11,D,11,OD630,0.086,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,D12,D,12,OD630,0.08,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,E1,E,1,OD630,0.375,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,E2,E,2,OD630,0.39,M1,B1,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,E3,E,3,OD630,0.38,M1,B2,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,E4,E,4,OD630,0.386,M1,B3,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,E5,E,5,OD630,0.34,M1,B4,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,E6,E,6,OD630,0.364,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,E7,E,7,OD630,0.346,M1,B1,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,E8,E,8,OD630,0.343,M1,B2,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,E9,E,9,OD630,0.334,M1,B3,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,E10,E,10,OD630,0.079,M1,B4,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,E11,E,11,OD630,0.401,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,E12,E,12,OD630,0.08,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,F1,F,1,OD630,0.484,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,F2,F,2,OD630,0.148,M2,B1,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,F3,F,3,OD630,0.298,M2,B2,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,F4,F,4,OD630,0.656,M2,B3,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,F5,F,5,OD630,0.415,M2,B4,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,F6,F,6,OD630,0.476,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,F7,F,7,OD630,0.348,M2,B1,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,F8,F,8,OD630,0.476,M2,B2,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,F9,F,9,OD630,0.318,M2,B3,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,F10,F,10,OD630,0.079,M2,B4,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,F11,F,11,OD630,0.4,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,F12,F,12,OD630,0.079,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,G1,G,1,OD630,0.438,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,G2,G,2,OD630,0.44,M1,B1,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,G3,G,3,OD630,0.46,M1,B2,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,G4,G,4,OD630,0.458,M1,B3,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,G5,G,5,OD630,0.462,M1,B4,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,G6,G,6,OD630,0.45,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,G7,G,7,OD630,0.456,M1,B1,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,G8,G,8,OD630,0.473,M1,B2,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,G9,G,9,OD630,0.457,M1,B3,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,G10,G,10,OD630,0.079,M1,B4,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,G11,G,11,OD630,0.078,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,G12,G,12,OD630,0.079,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,H1,H,1,OD630,0.107,M0,0,True,False,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,H2,H,2,OD630,0.096,M2,B1,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,H3,H,3,OD630,0.108,M2,B2,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,H4,H,4,OD630,0.099,M2,B3,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,H5,H,5,OD630,0.095,M2,B4,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,H6,H,6,OD630,0.723,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,H7,H,7,OD630,0.114,M2,B1,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,H8,H,8,OD630,0.23,M2,B2,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,H9,H,9,OD630,0.093,M2,B3,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,H10,H,10,OD630,0.08,M2,B4,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,H11,H,11,OD630,0.079,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,22:40:00,22.666666666666668,30.0,H12,H,12,OD630,0.079,M0,0,True,False,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,A1,A,1,OD630,0.523,M0,0,True,False,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,A2,A,2,OD630,0.545,M1,B1,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,A3,A,3,OD630,0.53,M1,B2,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,A4,A,4,OD630,0.522,M1,B3,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,A5,A,5,OD630,0.556,M1,B4,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,A6,A,6,OD630,0.546,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,A7,A,7,OD630,0.522,M1,B1,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,A8,A,8,OD630,0.498,M1,B2,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,A9,A,9,OD630,0.519,M1,B3,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,A10,A,10,OD630,0.258,M1,B4,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,A11,A,11,OD630,0.193,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,A12,A,12,OD630,0.126,M0,0,True,False,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,B1,B,1,OD630,0.319,M0,0,True,False,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,B2,B,2,OD630,0.32,M2,B1,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,B3,B,3,OD630,0.334,M2,B2,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,B4,B,4,OD630,0.314,M2,B3,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,B5,B,5,OD630,0.307,M2,B4,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,B6,B,6,OD630,0.315,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,B7,B,7,OD630,0.316,M2,B1,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,B8,B,8,OD630,0.342,M2,B2,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,B9,B,9,OD630,0.314,M2,B3,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,B10,B,10,OD630,0.19,M2,B4,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,B11,B,11,OD630,0.185,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,B12,B,12,OD630,0.183,M0,0,True,False,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,C1,C,1,OD630,0.373,M0,0,True,False,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,C2,C,2,OD630,0.393,M1,B1,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,C3,C,3,OD630,0.301,M1,B2,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,C4,C,4,OD630,0.426,M1,B3,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,C5,C,5,OD630,0.305,M1,B4,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,C6,C,6,OD630,0.409,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,C7,C,7,OD630,0.301,M1,B1,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,C8,C,8,OD630,0.392,M1,B2,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,C9,C,9,OD630,0.39,M1,B3,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,C10,C,10,OD630,0.23,M1,B4,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,C11,C,11,OD630,0.12,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,C12,C,12,OD630,0.296,M0,0,True,False,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,D1,D,1,OD630,0.682,M0,0,True,False,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,D2,D,2,OD630,0.711,M2,B1,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,D3,D,3,OD630,0.729,M2,B2,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,D4,D,4,OD630,0.711,M2,B3,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,D5,D,5,OD630,0.705,M2,B4,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,D6,D,6,OD630,0.698,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,D7,D,7,OD630,0.726,M2,B1,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,D8,D,8,OD630,0.712,M2,B2,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,D9,D,9,OD630,0.702,M2,B3,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,D10,D,10,OD630,0.079,M2,B4,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,D11,D,11,OD630,0.082,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,D12,D,12,OD630,0.08,M0,0,True,False,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,E1,E,1,OD630,0.373,M0,0,True,False,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,E2,E,2,OD630,0.388,M1,B1,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,E3,E,3,OD630,0.376,M1,B2,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,E4,E,4,OD630,0.379,M1,B3,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,E5,E,5,OD630,0.341,M1,B4,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,E6,E,6,OD630,0.364,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,E7,E,7,OD630,0.346,M1,B1,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,E8,E,8,OD630,0.34,M1,B2,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,E9,E,9,OD630,0.333,M1,B3,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,E10,E,10,OD630,0.079,M1,B4,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,E11,E,11,OD630,0.404,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,E12,E,12,OD630,0.08,M0,0,True,False,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,F1,F,1,OD630,0.477,M0,0,True,False,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,F2,F,2,OD630,0.147,M2,B1,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,F3,F,3,OD630,0.304,M2,B2,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,F4,F,4,OD630,0.205,M2,B3,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,F5,F,5,OD630,0.438,M2,B4,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,F6,F,6,OD630,0.402,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,F7,F,7,OD630,0.37,M2,B1,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,F8,F,8,OD630,0.516,M2,B2,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,F9,F,9,OD630,0.316,M2,B3,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,F10,F,10,OD630,0.079,M2,B4,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,F11,F,11,OD630,0.387,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,23:00:00,23.0,30.0,F12,F,12,OD630,0.079,M0,0,True,False,False,False
